 format: day,hour,forecast,value  location:53_32 Start : 20210101 
 7,0800,+10,90.000000 
 7,0800,+13,90.000000 
 7,0800,+16,90.000000 
 7,0800,+19,90.000000 
 7,0800,+22,90.000000 
 7,0800,+25,90.000000 
 7,0800,+28,90.000000 
 7,0800,+31,90.000000 
 7,0800,+34,80.000000 
 7,0800,+37,60.000000 
 7,0800,+40,60.000000 
 7,0800,+43,60.000000 
 7,0800,+46,60.000000 
 7,0800,+49,60.000000 
 7,0800,+52,60.000000 
 7,0800,+55,60.000000 
 7,1100,+4,60.000000 
 7,1100,+7,90.000000 
 7,1100,+10,90.000000 
 7,1100,+13,90.000000 
 7,1100,+16,90.000000 
 7,1100,+19,90.000000 
 7,1100,+22,90.000000 
 7,1100,+25,90.000000 
 7,1100,+28,90.000000 
 7,1100,+31,80.000000 
 7,1100,+34,60.000000 
 7,1100,+37,60.000000 
 7,1100,+40,60.000000 
 7,1100,+43,60.000000 
 7,1100,+46,60.000000 
 7,1100,+49,60.000000 
 7,1100,+52,60.000000 
 7,1400,+4,90.000000 
 7,1400,+7,90.000000 
 7,1400,+10,90.000000 
 7,1400,+13,90.000000 
 7,1400,+16,90.000000 
 7,1400,+19,90.000000 
 7,1400,+22,90.000000 
 7,1400,+25,90.000000 
 7,1400,+28,80.000000 
 7,1400,+31,60.000000 
 7,1400,+34,60.000000 
 7,1400,+37,60.000000 
 7,1400,+40,60.000000 
 7,1400,+43,60.000000 
 7,1400,+46,60.000000 
 7,1400,+49,60.000000 
 7,1700,+4,90.000000 
 7,1700,+7,90.000000 
 7,1700,+10,90.000000 
 7,1700,+13,90.000000 
 7,1700,+16,90.000000 
 7,1700,+19,90.000000 
 7,1700,+22,90.000000 
 7,1700,+25,80.000000 
 7,1700,+28,60.000000 
 7,1700,+31,60.000000 
 7,1700,+34,60.000000 
 7,1700,+37,60.000000 
 7,1700,+40,60.000000 
 7,1700,+43,60.000000 
 7,1700,+46,60.000000 
 7,2000,+4,30.000000 
 7,2000,+7,30.000000 
 7,2000,+10,90.000000 
 7,2000,+13,90.000000 
 7,2000,+16,90.000000 
 7,2000,+19,90.000000 
 7,2000,+22,30.000000 
 7,2000,+25,60.000000 
 7,2000,+28,60.000000 
 7,2000,+31,60.000000 
 7,2000,+34,60.000000 
 7,2000,+37,60.000000 
 7,2000,+40,60.000000 
 7,2000,+43,30.000000 
 7,2000,+46,30.000000 
 7,2000,+49,20.000000 
 7,2000,+52,20.000000 
 7,2000,+55,30.000000 
 7,2000,+58,30.000000 
 7,2000,+61,30.000000 
 7,2000,+64,20.000000 
 7,2000,+67,20.000000 
 7,2300,+4,30.000000 
 7,2300,+7,90.000000 
 7,2300,+10,90.000000 
 7,2300,+13,90.000000 
 7,2300,+16,90.000000 
 7,2300,+19,30.000000 
 7,2300,+22,60.000000 
 7,2300,+25,60.000000 
 7,2300,+28,60.000000 
 7,2300,+31,60.000000 
 7,2300,+34,60.000000 
 7,2300,+37,60.000000 
 7,2300,+40,30.000000 
 7,2300,+43,30.000000 
 7,2300,+46,20.000000 
 7,2300,+49,20.000000 
 7,2300,+52,30.000000 
 7,2300,+55,30.000000 
 7,2300,+58,30.000000 
 7,2300,+61,20.000000 
 7,2300,+64,20.000000 
 8,0200,+4,90.000000 
 8,0200,+7,90.000000 
 8,0200,+10,90.000000 
 8,0200,+13,90.000000 
 8,0200,+16,60.000000 
 8,0200,+19,60.000000 
 8,0200,+22,60.000000 
 8,0200,+25,60.000000 
 8,0200,+28,60.000000 
 8,0200,+31,60.000000 
 8,0200,+34,60.000000 
 8,0200,+37,60.000000 
 8,0200,+40,60.000000 
 8,0200,+43,20.000000 
 8,0200,+46,20.000000 
 8,0200,+49,30.000000 
 8,0200,+52,30.000000 
 8,0200,+55,30.000000 
 8,0200,+58,20.000000 
 8,0200,+61,20.000000 
 8,0500,+4,90.000000 
 8,0500,+7,90.000000 
 8,0500,+10,90.000000 
 8,0500,+13,60.000000 
 8,0500,+16,60.000000 
 8,0500,+19,60.000000 
 8,0500,+22,60.000000 
 8,0500,+25,60.000000 
 8,0500,+28,60.000000 
 8,0500,+31,60.000000 
 8,0500,+34,60.000000 
 8,0500,+37,60.000000 
 8,0500,+40,20.000000 
 8,0500,+43,20.000000 
 8,0500,+46,30.000000 
 8,0500,+49,30.000000 
 8,0500,+52,30.000000 
 8,0500,+55,20.000000 
 8,0500,+58,20.000000 
 8,0800,+4,90.000000 
 8,0800,+7,90.000000 
 8,0800,+10,60.000000 
 8,0800,+13,60.000000 
 8,0800,+16,60.000000 
 8,0800,+19,60.000000 
 8,0800,+22,60.000000 
 8,0800,+25,60.000000 
 8,0800,+28,60.000000 
 8,0800,+31,60.000000 
 8,0800,+34,60.000000 
 8,0800,+37,20.000000 
 8,0800,+40,20.000000 
 8,0800,+43,30.000000 
 8,0800,+46,30.000000 
 8,0800,+49,30.000000 
 8,0800,+52,20.000000 
 8,0800,+55,20.000000 
 8,1100,+4,90.000000 
 8,1100,+7,60.000000 
 8,1100,+10,60.000000 
 8,1100,+13,60.000000 
 8,1100,+16,60.000000 
 8,1100,+19,60.000000 
 8,1100,+22,60.000000 
 8,1100,+25,60.000000 
 8,1100,+28,60.000000 
 8,1100,+31,60.000000 
 8,1100,+34,20.000000 
 8,1100,+37,20.000000 
 8,1100,+40,30.000000 
 8,1100,+43,30.000000 
 8,1100,+46,30.000000 
 8,1100,+49,20.000000 
 8,1100,+52,20.000000 
 8,1400,+4,80.000000 
 8,1400,+7,80.000000 
 8,1400,+10,80.000000 
 8,1400,+13,80.000000 
 8,1400,+16,80.000000 
 8,1400,+19,80.000000 
 8,1400,+22,80.000000 
 8,1400,+25,70.000000 
 8,1400,+28,60.000000 
 8,1400,+31,20.000000 
 8,1400,+34,20.000000 
 8,1400,+37,30.000000 
 8,1400,+40,30.000000 
 8,1400,+43,30.000000 
 8,1400,+46,20.000000 
 8,1400,+49,20.000000 
 8,1700,+4,80.000000 
 8,1700,+7,80.000000 
 8,1700,+10,80.000000 
 8,1700,+13,80.000000 
 8,1700,+16,80.000000 
 8,1700,+19,80.000000 
 8,1700,+22,70.000000 
 8,1700,+25,60.000000 
 8,1700,+28,20.000000 
 8,1700,+31,20.000000 
 8,1700,+34,30.000000 
 8,1700,+37,30.000000 
 8,1700,+40,30.000000 
 8,1700,+43,20.000000 
 8,1700,+46,20.000000 
 8,2000,+4,80.000000 
 8,2000,+7,80.000000 
 8,2000,+10,80.000000 
 8,2000,+13,80.000000 
 8,2000,+16,80.000000 
 8,2000,+19,70.000000 
 8,2000,+22,60.000000 
 8,2000,+25,20.000000 
 8,2000,+28,20.000000 
 8,2000,+31,30.000000 
 8,2000,+34,30.000000 
 8,2000,+37,30.000000 
 8,2000,+40,20.000000 
 8,2000,+43,20.000000 
 8,2000,+46,30.000000 
 8,2000,+49,30.000000 
 8,2000,+52,30.000000 
 8,2000,+55,30.000000 
 8,2000,+58,30.000000 
 8,2000,+61,60.000000 
 8,2000,+64,30.000000 
 8,2000,+67,60.000000 
 8,2300,+4,80.000000 
 8,2300,+7,80.000000 
 8,2300,+10,80.000000 
 8,2300,+13,80.000000 
 8,2300,+16,70.000000 
 8,2300,+19,60.000000 
 8,2300,+22,20.000000 
 8,2300,+25,20.000000 
 8,2300,+28,30.000000 
 8,2300,+31,30.000000 
 8,2300,+34,30.000000 
 8,2300,+37,20.000000 
 8,2300,+40,20.000000 
 8,2300,+43,30.000000 
 8,2300,+46,30.000000 
 8,2300,+49,30.000000 
 8,2300,+52,30.000000 
 8,2300,+55,30.000000 
 8,2300,+58,60.000000 
 8,2300,+61,30.000000 
 8,2300,+64,60.000000 
 9,0200,+4,80.000000 
 9,0200,+7,80.000000 
 9,0200,+10,80.000000 
 9,0200,+13,70.000000 
 9,0200,+16,60.000000 
 9,0200,+19,20.000000 
 9,0200,+22,20.000000 
 9,0200,+25,30.000000 
 9,0200,+28,30.000000 
 9,0200,+31,30.000000 
 9,0200,+34,20.000000 
 9,0200,+37,20.000000 
 9,0200,+40,30.000000 
 9,0200,+43,30.000000 
 9,0200,+46,30.000000 
 9,0200,+49,30.000000 
 9,0200,+52,30.000000 
 9,0200,+55,30.000000 
 9,0200,+58,30.000000 
 9,0200,+61,30.000000 
 9,0500,+4,80.000000 
 9,0500,+7,80.000000 
 9,0500,+10,70.000000 
 9,0500,+13,60.000000 
 9,0500,+16,20.000000 
 9,0500,+19,20.000000 
 9,0500,+22,30.000000 
 9,0500,+25,30.000000 
 9,0500,+28,30.000000 
 9,0500,+31,20.000000 
 9,0500,+34,20.000000 
 9,0500,+37,30.000000 
 9,0500,+40,30.000000 
 9,0500,+43,30.000000 
 9,0500,+46,30.000000 
 9,0500,+49,30.000000 
 9,0500,+52,30.000000 
 9,0500,+55,30.000000 
 9,0500,+58,30.000000 
 9,0800,+4,80.000000 
 9,0800,+7,70.000000 
 9,0800,+10,60.000000 
 9,0800,+13,30.000000 
 9,0800,+16,30.000000 
 9,0800,+19,30.000000 
 9,0800,+22,30.000000 
 9,0800,+25,30.000000 
 9,0800,+28,30.000000 
 9,0800,+31,20.000000 
 9,0800,+34,30.000000 
 9,0800,+37,30.000000 
 9,0800,+40,30.000000 
 9,0800,+43,30.000000 
 9,0800,+46,30.000000 
 9,0800,+49,30.000000 
 9,0800,+52,30.000000 
 9,0800,+55,30.000000 
 9,1100,+4,70.000000 
 9,1100,+7,60.000000 
 9,1100,+10,30.000000 
 9,1100,+13,30.000000 
 9,1100,+16,30.000000 
 9,1100,+19,30.000000 
 9,1100,+22,30.000000 
 9,1100,+25,30.000000 
 9,1100,+28,20.000000 
 9,1100,+31,30.000000 
 9,1100,+34,30.000000 
 9,1100,+37,30.000000 
 9,1100,+40,30.000000 
 9,1100,+43,30.000000 
 9,1100,+46,30.000000 
 9,1100,+49,30.000000 
 9,1100,+52,30.000000 
 9,1400,+4,60.000000 
 9,1400,+7,30.000000 
 9,1400,+10,30.000000 
 9,1400,+13,30.000000 
 9,1400,+16,30.000000 
 9,1400,+19,30.000000 
 9,1400,+22,30.000000 
 9,1400,+25,20.000000 
 9,1400,+28,30.000000 
 9,1400,+31,30.000000 
 9,1400,+34,30.000000 
 9,1400,+37,30.000000 
 9,1400,+40,30.000000 
 9,1400,+43,30.000000 
 9,1400,+46,30.000000 
 9,1400,+49,30.000000 
 9,1700,+4,30.000000 
 9,1700,+7,30.000000 
 9,1700,+10,30.000000 
 9,1700,+13,30.000000 
 9,1700,+16,30.000000 
 9,1700,+19,30.000000 
 9,1700,+22,20.000000 
 9,1700,+25,30.000000 
 9,1700,+28,30.000000 
 9,1700,+31,30.000000 
 9,1700,+34,30.000000 
 9,1700,+37,30.000000 
 9,1700,+40,30.000000 
 9,1700,+43,30.000000 
 9,1700,+46,30.000000 
 9,2000,+4,30.000000 
 9,2000,+7,30.000000 
 9,2000,+10,30.000000 
 9,2000,+13,30.000000 
 9,2000,+16,30.000000 
 9,2000,+19,20.000000 
 9,2000,+22,30.000000 
 9,2000,+25,30.000000 
 9,2000,+28,30.000000 
 9,2000,+31,30.000000 
 9,2000,+34,30.000000 
 9,2000,+37,30.000000 
 9,2000,+40,30.000000 
 9,2000,+43,30.000000 
 9,2000,+46,30.000000 
 9,2000,+49,20.000000 
 9,2000,+52,20.000000 
 9,2000,+55,20.000000 
 9,2000,+58,30.000000 
 9,2000,+61,20.000000 
 9,2000,+64,10.000000 
 9,2000,+67,0.000000 
 9,2300,+4,30.000000 
 9,2300,+7,30.000000 
 9,2300,+10,30.000000 
 9,2300,+13,30.000000 
 9,2300,+16,20.000000 
 9,2300,+19,30.000000 
 9,2300,+22,30.000000 
 9,2300,+25,30.000000 
 9,2300,+28,30.000000 
 9,2300,+31,30.000000 
 9,2300,+34,30.000000 
 9,2300,+37,30.000000 
 9,2300,+40,30.000000 
 9,2300,+43,30.000000 
 9,2300,+46,20.000000 
 9,2300,+49,20.000000 
 9,2300,+52,20.000000 
 9,2300,+55,30.000000 
 9,2300,+58,20.000000 
 9,2300,+61,10.000000 
 9,2300,+64,0.000000 
 10,0200,+4,30.000000 
 10,0200,+7,30.000000 
 10,0200,+10,30.000000 
 10,0200,+13,20.000000 
 10,0200,+16,30.000000 
 10,0200,+19,30.000000 
 10,0200,+22,30.000000 
 10,0200,+25,30.000000 
 10,0200,+28,30.000000 
 10,0200,+31,30.000000 
 10,0200,+34,30.000000 
 10,0200,+37,30.000000 
 10,0200,+40,30.000000 
 10,0200,+43,20.000000 
 10,0200,+46,20.000000 
 10,0200,+49,20.000000 
 10,0200,+52,30.000000 
 10,0200,+55,20.000000 
 10,0200,+58,10.000000 
 10,0200,+61,0.000000 
 10,0500,+4,30.000000 
 10,0500,+7,30.000000 
 10,0500,+10,20.000000 
 10,0500,+13,30.000000 
 10,0500,+16,30.000000 
 10,0500,+19,30.000000 
 10,0500,+22,30.000000 
 10,0500,+25,30.000000 
 10,0500,+28,30.000000 
 10,0500,+31,30.000000 
 10,0500,+34,30.000000 
 10,0500,+37,30.000000 
 10,0500,+40,20.000000 
 10,0500,+43,20.000000 
 10,0500,+46,20.000000 
 10,0500,+49,30.000000 
 10,0500,+52,20.000000 
 10,0500,+55,10.000000 
 10,0500,+58,0.000000 
 10,0800,+4,30.000000 
 10,0800,+7,20.000000 
 10,0800,+10,30.000000 
 10,0800,+13,30.000000 
 10,0800,+16,30.000000 
 10,0800,+19,30.000000 
 10,0800,+22,30.000000 
 10,0800,+25,30.000000 
 10,0800,+28,30.000000 
 10,0800,+31,30.000000 
 10,0800,+34,20.000000 
 10,0800,+37,20.000000 
 10,0800,+40,20.000000 
 10,0800,+43,20.000000 
 10,0800,+46,20.000000 
 10,0800,+49,20.000000 
 10,0800,+52,10.000000 
 10,0800,+55,0.000000 
 10,1100,+4,20.000000 
 10,1100,+7,30.000000 
 10,1100,+10,30.000000 
 10,1100,+13,30.000000 
 10,1100,+16,30.000000 
 10,1100,+19,30.000000 
 10,1100,+22,30.000000 
 10,1100,+25,30.000000 
 10,1100,+28,30.000000 
 10,1100,+31,20.000000 
 10,1100,+34,20.000000 
 10,1100,+37,20.000000 
 10,1100,+40,20.000000 
 10,1100,+43,20.000000 
 10,1100,+46,20.000000 
 10,1100,+49,10.000000 
 10,1100,+52,0.000000 
 10,1400,+4,30.000000 
 10,1400,+7,30.000000 
 10,1400,+10,30.000000 
 10,1400,+13,30.000000 
 10,1400,+16,30.000000 
 10,1400,+19,30.000000 
 10,1400,+22,30.000000 
 10,1400,+25,30.000000 
 10,1400,+28,20.000000 
 10,1400,+31,20.000000 
 10,1400,+34,20.000000 
 10,1400,+37,20.000000 
 10,1400,+40,20.000000 
 10,1400,+43,20.000000 
 10,1400,+46,10.000000 
 10,1400,+49,0.000000 
 10,1700,+4,30.000000 
 10,1700,+7,30.000000 
 10,1700,+10,30.000000 
 10,1700,+13,30.000000 
 10,1700,+16,30.000000 
 10,1700,+19,30.000000 
 10,1700,+22,30.000000 
 10,1700,+25,20.000000 
 10,1700,+28,20.000000 
 10,1700,+31,20.000000 
 10,1700,+34,20.000000 
 10,1700,+37,20.000000 
 10,1700,+40,20.000000 
 10,1700,+43,10.000000 
 10,1700,+46,0.000000 
 10,2000,+4,30.000000 
 10,2000,+7,30.000000 
 10,2000,+10,30.000000 
 10,2000,+13,30.000000 
 10,2000,+16,30.000000 
 10,2000,+19,30.000000 
 10,2000,+22,20.000000 
 10,2000,+25,20.000000 
 10,2000,+28,20.000000 
 10,2000,+31,20.000000 
 10,2000,+34,20.000000 
 10,2000,+37,20.000000 
 10,2000,+40,10.000000 
 10,2000,+43,0.000000 
 10,2000,+46,10.000000 
 10,2000,+49,10.000000 
 10,2000,+52,0.000000 
 10,2000,+55,0.000000 
 10,2000,+58,0.000000 
 10,2000,+61,0.000000 
 10,2000,+64,0.000000 
 10,2000,+67,0.000000 
 10,2300,+4,30.000000 
 10,2300,+7,30.000000 
 10,2300,+10,30.000000 
 10,2300,+13,30.000000 
 10,2300,+16,30.000000 
 10,2300,+19,20.000000 
 10,2300,+22,20.000000 
 10,2300,+25,20.000000 
 10,2300,+28,20.000000 
 10,2300,+31,20.000000 
 10,2300,+34,20.000000 
 10,2300,+37,10.000000 
 10,2300,+40,0.000000 
 10,2300,+43,10.000000 
 10,2300,+46,10.000000 
 10,2300,+49,0.000000 
 10,2300,+52,0.000000 
 10,2300,+55,0.000000 
 10,2300,+58,0.000000 
 10,2300,+61,0.000000 
 10,2300,+64,0.000000 
 11,0200,+4,30.000000 
 11,0200,+7,30.000000 
 11,0200,+10,30.000000 
 11,0200,+13,30.000000 
 11,0200,+16,20.000000 
 11,0200,+19,20.000000 
 11,0200,+22,20.000000 
 11,0200,+25,20.000000 
 11,0200,+28,20.000000 
 11,0200,+31,20.000000 
 11,0200,+34,10.000000 
 11,0200,+37,0.000000 
 11,0200,+40,10.000000 
 11,0200,+43,10.000000 
 11,0200,+46,0.000000 
 11,0200,+49,0.000000 
 11,0200,+52,0.000000 
 11,0200,+55,0.000000 
 11,0200,+58,0.000000 
 11,0200,+61,0.000000 
 11,0500,+4,30.000000 
 11,0500,+7,30.000000 
 11,0500,+10,30.000000 
 11,0500,+13,20.000000 
 11,0500,+16,20.000000 
 11,0500,+19,20.000000 
 11,0500,+22,20.000000 
 11,0500,+25,20.000000 
 11,0500,+28,20.000000 
 11,0500,+31,10.000000 
 11,0500,+34,0.000000 
 11,0500,+37,10.000000 
 11,0500,+40,10.000000 
 11,0500,+43,0.000000 
 11,0500,+46,0.000000 
 11,0500,+49,0.000000 
 11,0500,+52,0.000000 
 11,0500,+55,0.000000 
 11,0500,+58,0.000000 
 11,0800,+4,30.000000 
 11,0800,+7,30.000000 
 11,0800,+10,20.000000 
 11,0800,+13,20.000000 
 11,0800,+16,20.000000 
 11,0800,+19,20.000000 
 11,0800,+22,20.000000 
 11,0800,+25,20.000000 
 11,0800,+28,10.000000 
 11,0800,+31,0.000000 
 11,0800,+34,10.000000 
 11,0800,+37,10.000000 
 11,0800,+40,0.000000 
 11,0800,+43,0.000000 
 11,0800,+46,0.000000 
 11,0800,+49,0.000000 
 11,0800,+52,0.000000 
 11,0800,+55,0.000000 
 11,1100,+4,30.000000 
 11,1100,+7,20.000000 
 11,1100,+10,20.000000 
 11,1100,+13,20.000000 
 11,1100,+16,20.000000 
 11,1100,+19,20.000000 
 11,1100,+22,20.000000 
 11,1100,+25,10.000000 
 11,1100,+28,0.000000 
 11,1100,+31,10.000000 
 11,1100,+34,10.000000 
 11,1100,+37,0.000000 
 11,1100,+40,0.000000 
 11,1100,+43,0.000000 
 11,1100,+46,0.000000 
 11,1100,+49,0.000000 
 11,1100,+52,0.000000 
 11,1400,+4,20.000000 
 11,1400,+7,20.000000 
 11,1400,+10,20.000000 
 11,1400,+13,20.000000 
 11,1400,+16,20.000000 
 11,1400,+19,20.000000 
 11,1400,+22,10.000000 
 11,1400,+25,0.000000 
 11,1400,+28,10.000000 
 11,1400,+31,10.000000 
 11,1400,+34,0.000000 
 11,1400,+37,0.000000 
 11,1400,+40,0.000000 
 11,1400,+43,0.000000 
 11,1400,+46,0.000000 
 11,1400,+49,0.000000 
 11,1700,+4,20.000000 
 11,1700,+7,20.000000 
 11,1700,+10,20.000000 
 11,1700,+13,20.000000 
 11,1700,+16,20.000000 
 11,1700,+19,10.000000 
 11,1700,+22,0.000000 
 11,1700,+25,10.000000 
 11,1700,+28,10.000000 
 11,1700,+31,0.000000 
 11,1700,+34,0.000000 
 11,1700,+37,0.000000 
 11,1700,+40,0.000000 
 11,1700,+43,0.000000 
 11,1700,+46,0.000000 
 11,2000,+4,60.000000 
 11,2000,+7,60.000000 
 11,2000,+10,30.000000 
 11,2000,+13,30.000000 
 11,2000,+16,10.000000 
 11,2000,+19,0.000000 
 11,2000,+22,20.000000 
 11,2000,+25,0.000000 
 11,2000,+28,0.000000 
 11,2000,+31,0.000000 
 11,2000,+34,0.000000 
 11,2000,+37,0.000000 
 11,2000,+40,0.000000 
 11,2000,+43,0.000000 
 11,2000,+46,0.000000 
 11,2000,+49,0.000000 
 11,2000,+52,0.000000 
 11,2000,+55,20.000000 
 11,2000,+58,30.000000 
 11,2000,+61,10.000000 
 11,2000,+64,0.000000 
 11,2000,+67,20.000000 
 11,2300,+4,60.000000 
 11,2300,+7,30.000000 
 11,2300,+10,30.000000 
 11,2300,+13,10.000000 
 11,2300,+16,0.000000 
 11,2300,+19,20.000000 
 11,2300,+22,0.000000 
 11,2300,+25,0.000000 
 11,2300,+28,0.000000 
 11,2300,+31,0.000000 
 11,2300,+34,0.000000 
 11,2300,+37,0.000000 
 11,2300,+40,0.000000 
 11,2300,+43,0.000000 
 11,2300,+46,0.000000 
 11,2300,+49,0.000000 
 11,2300,+52,20.000000 
 11,2300,+55,30.000000 
 11,2300,+58,10.000000 
 11,2300,+61,0.000000 
 11,2300,+64,20.000000 
 12,0200,+4,60.000000 
 12,0200,+7,30.000000 
 12,0200,+10,10.000000 
 12,0200,+13,0.000000 
 12,0200,+16,20.000000 
 12,0200,+19,0.000000 
 12,0200,+22,0.000000 
 12,0200,+25,0.000000 
 12,0200,+28,0.000000 
 12,0200,+31,0.000000 
 12,0200,+34,0.000000 
 12,0200,+37,0.000000 
 12,0200,+40,0.000000 
 12,0200,+43,0.000000 
 12,0200,+46,0.000000 
 12,0200,+49,20.000000 
 12,0200,+52,30.000000 
 12,0200,+55,10.000000 
 12,0200,+58,0.000000 
 12,0200,+61,20.000000 
 12,0500,+4,30.000000 
 12,0500,+7,10.000000 
 12,0500,+10,0.000000 
 12,0500,+13,20.000000 
 12,0500,+16,0.000000 
 12,0500,+19,0.000000 
 12,0500,+22,0.000000 
 12,0500,+25,0.000000 
 12,0500,+28,0.000000 
 12,0500,+31,0.000000 
 12,0500,+34,0.000000 
 12,0500,+37,0.000000 
 12,0500,+40,0.000000 
 12,0500,+43,0.000000 
 12,0500,+46,20.000000 
 12,0500,+49,30.000000 
 12,0500,+52,10.000000 
 12,0500,+55,0.000000 
 12,0500,+58,20.000000 
 12,0800,+4,20.000000 
 12,0800,+7,20.000000 
 12,0800,+10,20.000000 
 12,0800,+13,0.000000 
 12,0800,+16,0.000000 
 12,0800,+19,0.000000 
 12,0800,+22,0.000000 
 12,0800,+25,0.000000 
 12,0800,+28,0.000000 
 12,0800,+31,0.000000 
 12,0800,+34,0.000000 
 12,0800,+37,0.000000 
 12,0800,+40,0.000000 
 12,0800,+43,20.000000 
 12,0800,+46,0.000000 
 12,0800,+49,0.000000 
 12,0800,+52,0.000000 
 12,0800,+55,20.000000 
 12,1100,+4,20.000000 
 12,1100,+7,20.000000 
 12,1100,+10,0.000000 
 12,1100,+13,0.000000 
 12,1100,+16,0.000000 
 12,1100,+19,0.000000 
 12,1100,+22,0.000000 
 12,1100,+25,0.000000 
 12,1100,+28,0.000000 
 12,1100,+31,0.000000 
 12,1100,+34,0.000000 
 12,1100,+37,0.000000 
 12,1100,+40,20.000000 
 12,1100,+43,0.000000 
 12,1100,+46,0.000000 
 12,1100,+49,0.000000 
 12,1100,+52,20.000000 
 12,1400,+4,20.000000 
 12,1400,+7,0.000000 
 12,1400,+10,0.000000 
 12,1400,+13,0.000000 
 12,1400,+16,0.000000 
 12,1400,+19,0.000000 
 12,1400,+22,0.000000 
 12,1400,+25,0.000000 
 12,1400,+28,0.000000 
 12,1400,+31,0.000000 
 12,1400,+34,0.000000 
 12,1400,+37,20.000000 
 12,1400,+40,0.000000 
 12,1400,+43,0.000000 
 12,1400,+46,0.000000 
 12,1400,+49,20.000000 
 12,1700,+4,0.000000 
 12,1700,+7,0.000000 
 12,1700,+10,0.000000 
 12,1700,+13,0.000000 
 12,1700,+16,0.000000 
 12,1700,+19,0.000000 
 12,1700,+22,0.000000 
 12,1700,+25,0.000000 
 12,1700,+28,0.000000 
 12,1700,+31,0.000000 
 12,1700,+34,20.000000 
 12,1700,+37,0.000000 
 12,1700,+40,0.000000 
 12,1700,+43,0.000000 
 12,1700,+46,20.000000 
 12,2000,+4,0.000000 
 12,2000,+7,0.000000 
 12,2000,+10,0.000000 
 12,2000,+13,0.000000 
 12,2000,+16,0.000000 
 12,2000,+19,0.000000 
 12,2000,+22,0.000000 
 12,2000,+25,0.000000 
 12,2000,+28,0.000000 
 12,2000,+31,0.000000 
 12,2000,+34,0.000000 
 12,2000,+37,0.000000 
 12,2000,+40,0.000000 
 12,2000,+43,10.000000 
 12,2000,+46,20.000000 
 12,2000,+49,30.000000 
 12,2000,+52,20.000000 
 12,2000,+55,30.000000 
 12,2000,+58,30.000000 
 12,2000,+61,30.000000 
 12,2000,+64,30.000000 
 12,2000,+67,30.000000 
 12,2300,+4,0.000000 
 12,2300,+7,0.000000 
 12,2300,+10,0.000000 
 12,2300,+13,0.000000 
 12,2300,+16,0.000000 
 12,2300,+19,0.000000 
 12,2300,+22,0.000000 
 12,2300,+25,0.000000 
 12,2300,+28,0.000000 
 12,2300,+31,0.000000 
 12,2300,+34,0.000000 
 12,2300,+37,0.000000 
 12,2300,+40,10.000000 
 12,2300,+43,20.000000 
 12,2300,+46,30.000000 
 12,2300,+49,20.000000 
 12,2300,+52,30.000000 
 12,2300,+55,30.000000 
 12,2300,+58,30.000000 
 12,2300,+61,30.000000 
 12,2300,+64,30.000000 
 13,0200,+4,0.000000 
 13,0200,+7,0.000000 
 13,0200,+10,0.000000 
 13,0200,+13,0.000000 
 13,0200,+16,0.000000 
 13,0200,+19,0.000000 
 13,0200,+22,0.000000 
 13,0200,+25,0.000000 
 13,0200,+28,0.000000 
 13,0200,+31,0.000000 
 13,0200,+34,0.000000 
 13,0200,+37,10.000000 
 13,0200,+40,20.000000 
 13,0200,+43,30.000000 
 13,0200,+46,20.000000 
 13,0200,+49,30.000000 
 13,0200,+52,30.000000 
 13,0200,+55,30.000000 
 13,0200,+58,30.000000 
 13,0200,+61,30.000000 
 13,0500,+4,0.000000 
 13,0500,+7,0.000000 
 13,0500,+10,0.000000 
 13,0500,+13,0.000000 
 13,0500,+16,0.000000 
 13,0500,+19,0.000000 
 13,0500,+22,0.000000 
 13,0500,+25,0.000000 
 13,0500,+28,0.000000 
 13,0500,+31,0.000000 
 13,0500,+34,10.000000 
 13,0500,+37,20.000000 
 13,0500,+40,30.000000 
 13,0500,+43,20.000000 
 13,0500,+46,30.000000 
 13,0500,+49,30.000000 
 13,0500,+52,30.000000 
 13,0500,+55,30.000000 
 13,0500,+58,30.000000 
 13,0800,+4,0.000000 
 13,0800,+7,0.000000 
 13,0800,+10,0.000000 
 13,0800,+13,0.000000 
 13,0800,+16,0.000000 
 13,0800,+19,0.000000 
 13,0800,+22,0.000000 
 13,0800,+25,0.000000 
 13,0800,+28,0.000000 
 13,0800,+31,10.000000 
 13,0800,+34,20.000000 
 13,0800,+37,30.000000 
 13,0800,+40,20.000000 
 13,0800,+43,30.000000 
 13,0800,+46,30.000000 
 13,0800,+49,30.000000 
 13,0800,+52,30.000000 
 13,0800,+55,30.000000 
 13,1100,+4,0.000000 
 13,1100,+7,0.000000 
 13,1100,+10,0.000000 
 13,1100,+13,0.000000 
 13,1100,+16,0.000000 
 13,1100,+19,0.000000 
 13,1100,+22,0.000000 
 13,1100,+25,0.000000 
 13,1100,+28,10.000000 
 13,1100,+31,20.000000 
 13,1100,+34,30.000000 
 13,1100,+37,20.000000 
 13,1100,+40,30.000000 
 13,1100,+43,30.000000 
 13,1100,+46,30.000000 
 13,1100,+49,30.000000 
 13,1100,+52,30.000000 
 13,1400,+4,0.000000 
 13,1400,+7,0.000000 
 13,1400,+10,0.000000 
 13,1400,+13,0.000000 
 13,1400,+16,0.000000 
 13,1400,+19,0.000000 
 13,1400,+22,0.000000 
 13,1400,+25,10.000000 
 13,1400,+28,20.000000 
 13,1400,+31,30.000000 
